EPA ID,Site ID,Name,Address,City,County,FIPS,State,ZIP code,Latitude,Longitude,NPL status,NPL status date,HRS score
MDD980923783,0300344,KANE & LOMBARD STREET DRUMS,KANE & LOMBARD STS,BALTIMORE,BALTIMORE CITY,24510,MD,21224,39.2956,-76.5419,Final,06/10/86,30.15
MDD981038334,0300348,SAUER DUMP,4225 LYNHURST ROAD,DUNDALK,BALTIMORE,24005,MD,21222,39.2702,-76.4527,Final,03/15/12,50
MDD982364341,0303253,"ORDNANCE PRODUCTS, INC.",1079 MECHANICS VALLEY RD,NORTH EAST,CECIL,24015,MD,21901,39.6308,-75.9238,Final,09/25/97,32.15
MDD985366756,0303618,DWYER PROPERTY GROUND WATER PLUME,NE OF INT. OF MD RTE 545 AND MD RTE 279,ELKTON,CECIL,24015,MD,21921,39.612,-75.8444,Final,03/10/11,50
MDD985397249,0304606,FORT DETRICK AREA B GROUND WATER,810 SCHREIDER STREET,FORT DETRICK,FREDERICK,24021,MD,21702,39.4341,-77.4466,Final,04/09/09,49.52
ME7170022019,0101072,PORTSMOUTH NAVAL SHIPYARD,SEAVEY ISLAND,KITTERY,YORK,23031,ME,03904,43.0841,-70.7416,Final,05/31/94,50
ME8170022018,0101073,BRUNSWICK NAVAL AIR STATION,RTE 24 AND 123,BRUNSWICK,CUMBERLAND,23005,ME,04011,43.9063,-69.9339,Final,07/22/87,43.38
ME9570024522,0101074,LORING AIR FORCE BASE,42 CSG/CC,LIMESTONE,AROOSTOOK,23003,ME,04751,46.9444,-67.8838,Final,02/21/90,34.49
MED042143883,0100989,"UNION CHEMICAL CO., INC.",RTE 17,SOUTH HOPE,KNOX,23013,ME,04862,44.2144,-69.189,Final,10/04/89,32.11
MED980504393,0101010,SACO MUNICIPAL LANDFILL,FOSS RD,SACO,YORK,23031,ME,04072,43.5302,-70.4815,Final,02/21/90,29.49
MED980504435,0101012,WINTHROP LANDFILL,ANNABESSACOOK RD,WINTHROP,KENNEBEC,23011,ME,04364,44.2758,-69.9883,Final,09/08/83,35.62
MED980520241,0101014,SACO TANNERY WASTE PITS,FLAG POND RD,SACO,YORK,23031,ME,04072,43.5605,-70.4263,Deleted from NPL,09/29/99,43.19
MED980524078,0101027,MCKIN CO.,MAYALL RD,GRAY,CUMBERLAND,23005,ME,04039,43.8841,-70.2942,Final,09/08/83,60.97
MED980524128,0101028,CALLAHAN MINING CORP,HARBORSIDE,BROOKSVILLE (CAPE ROSIER),HANCOCK,23009,ME,04617,44.3516,-68.8101,Final,09/05/02,50
MED980731475,0101031,O'CONNOR CO.,"EASTERN AVE, RT 17",AUGUSTA,KENNEBEC,23011,ME,04330,44.3019,-69.7369,Deleted from NPL,07/22/14,31.86
MED980732291,0101036,PINETTE'S SALVAGE YARD,GARDNER CREEK RD,WASHBURN,AROOSTOOK,23003,ME,04786,46.7782,-68.1701,Deleted from NPL,09/30/02,33.98
MED980915474,0101043,EASTLAND WOOLEN MILL,MAIN STREET,CORINNA,PENOBSCOT,23019,ME,04928,44.9216,-69.2611,Final,07/22/99,70.71
MED981073711,0101054,EASTERN SURPLUS,ROUTE 191,MEDDYBEMPS,WASHINGTON,23029,ME,04657,45.0388,-67.3583,Final,06/17/96,50
MED985466168,0101800,WEST SITE/HOWS CORNERS,CAMBELL/SAWYER ROAD,PLYMOUTH,PENOBSCOT,23019,ME,04969,44.7402,-69.1822,Final,09/29/95,50
MEN000103584,0103584,LEEDS METAL,OFF OF BLUE ROCK ROAD,LEEDS,ANDROSCOGGIN,23001,ME,04263,44.2372,-70.0813,Final,09/18/12,32.25
MEN000106078,0106078,KEDDY MILL,7 DEPOT STREET,WINDHAM,CUMBERLAND,23005,ME,04062,43.7349,-70.4245,Final,05/12/14,0
MI0001119106,0507629,AIRCRAFT COMPONENTS (D & L SALES),671 NORTH SHORE DRIVE,BENTON HARBOR,BERRIEN,26021,MI,49022,42.1269,-86.4544,Final,06/17/96,0
MI0001271535,0507645,H & K SALES,BRIDGE STREET,BELDING,IONIA,26067,MI,48809,43.0986,-85.2283,Deleted from NPL,05/21/98,0
MI5570024278,0503675,WURTSMITH AIR FORCE BASE,AFBCA/DB 3950 EAST ARROW STREET,OSCODA,IOSCO,26069,MI,54961,44.45,-83.3666,Proposed for NPL,01/18/94,50
MID000260281,0502165,KENTWOOD LANDFILL,4900 WALMA AVENUE,KENTWOOD,KENT,26081,MI,49512,42.8738,-85.5906,Final,09/08/83,35.39
MID000268136,0502168,SPARTA LANDFILL,10322 ALPINE AVENUE,SPARTA TOWNSHIP,KENT,26081,MI,49345,43.1525,-85.6819,Final,09/08/83,32
MID000605717,0502172,BERLIN & FARRO,8322 S MOORISH RD,SWARTZ CREEK,GENESEE,26049,MI,48473,42.904,-83.8348,Deleted from NPL,06/24/98,66.74
MID000722439,0502194,VELSICOL CHEMICAL CORP. (MICHIGAN),500 N BANKSON STREET,ST. LOUIS,GRATIOT,26057,MI,48880,43.4105,-84.6186,Final,09/08/83,52.29
MID000724930,0502201,SCA INDEPENDENT LANDFILL,BROADWAY & BROOKS,MUSKEGON HEIGHTS,MUSKEGON,26121,MI,49444,43.2011,-86.1425,Final,09/08/83,34.75
MID000775957,0502202,MICHIGAN DISPOSAL SERVICE (CORK STREET LANDFILL),2800 E CORK ST,KALAMAZOO,KALAMAZOO,26077,MI,49001,42.2545,-85.5433,Final,02/21/90,37.93
MID002931228,0502220,ANDERSON DEVELOPMENT CO.,1415 EAST MICHIGAN STREET,ADRIAN,LENAWEE,26091,MI,49221,41.8936,-84.0172,Deleted from NPL,01/26/96,31.02
MID005068143,0502237,ELECTROVOICE,600 CECIL STREET,BUCHANAN,BERRIEN,26021,MI,49107,41.8206,-86.3545,Final,09/21/84,35.36
MID005107222,0502238,BENDIX CORP./ALLIED AUTOMOTIVE,3737 RED ARROW HIGHWAY,ST. JOSEPH,BERRIEN,26021,MI,49085,42.0494,-86.5119,Final,02/21/90,37.27
MID005339676,0502254,MCGRAW EDISON CORP.,704 N CLARK ST,ALBION,CALHOUN,26025,MI,49224,42.2522,-84.733,Final,09/08/83,33.42
MID005340088,0502255,"ROTO-FINISH CO., INC.",3700 MILHAM ROAD,KALAMAZOO,KALAMAZOO,26077,MI,49002,42.2292,-85.5443,Final,06/10/86,40.7
MID005341714,0502256,HI-MILL MANUFACTURING CO.,1704 HIGHLAND RD,HIGHLAND,OAKLAND,26125,MI,48356,42.6498,-83.593,Final,02/21/90,49.54
MID005480900,0502310,NORTH BRONSON INDUSTRIAL AREA,135 INDUSTRIAL AVE,BRONSON,BRANCH,26023,MI,49028,41.8802,-85.1933,Final,06/10/86,33.93
MID006007306,0502325,"ALLIED PAPER, INC./PORTAGE CREEK/KALAMAZOO RIVER",320 EAST ALCOTT STREET,KALAMAZOO,KALAMAZOO,26077,MI,49003,42.3033,-85.576,Final,08/30/90,36.41
MID006013049,0502332,PMC GROUNDWATER,200 W LAKE ST,PETOSKEY,EMMET,26047,MI,49770,45.376,-84.964,Final,09/08/83,42.68
MID006016703,0502342,KAYDON CORP.,2860 MCCRACKEN AVE,MUSKEGON,MUSKEGON,26121,MI,49441,43.2007,-86.2908,Final,02/21/90,34.21
MID006028062,0502367,ROCKWELL INTERNATIONAL CORP. (ALLEGAN PLANT),ONE GLASS ST,ALLEGAN,ALLEGAN,26005,MI,49010,42.5366,-85.85,Final,07/22/87,52.15
MID006029102,0502369,"AMERICAN ANODCO, INC.",28 NORTH BEARDSLEY STREET,IONIA,IONIA,26067,MI,48846,42.9875,-85.03,Final,03/31/89,57.99
MID006030373,0502372,"BOFORS NOBEL, INC.",5025 EVANSTON AVE,MUSKEGON,MUSKEGON,26121,MI,49442,43.2093,-86.1174,Final,03/31/89,53.42
MID006031348,0502373,PEERLESS PLATING CO.,2554 GETTY STREET,MUSKEGON,MUSKEGON,26121,MI,49444,43.2056,-86.2237,Final,08/30/90,43.94
MID006522791,0502388,ADAM'S PLATING,521 NORTH ROSEMARY,LANSING,INGHAM,26065,MI,48917,42.7394,-84.5877,Final,03/31/89,29.64
MID017075136,0502419,"H. BROWN CO., INC.",2200 TURNER AVENUE NORTHWEST,GRAND RAPIDS,KENT,26081,MI,49544,43.0033,-85.6783,Final,06/10/86,39.88
MID017188673,0502424,"BARRELS, INC.",1404 NORTH LARCH STREET,LANSING,INGHAM,26065,MI,48906,42.749,-84.5433,Final,10/04/89,42.24
MID017418559,0502432,GRAND TRAVERSE OVERALL SUPPLY CO.,10725 CHERRY BEND RD,GREILICKVILLE,LEELANAU,26089,MI,49684,44.7944,-85.6382,Final,09/08/83,35.53
MID020883609,0502440,NORTHERNAIRE PLATING,1002 6TH ST,CADILLAC,WEXFORD,26165,MI,49601,44.265,-85.41,Final,09/08/83,57.93
MID043681840,0502480,KYSOR INDUSTRIAL CORP.,1100 WRIGHT STREET,CADILLAC,WEXFORD,26165,MI,49601,44.2568,-85.4226,Final,10/04/89,33.94
MID044567162,0502486,"THERMO-CHEM, INC.",4331 EVANSTON AVENUE,MUSKEGON,MUSKEGON,26121,MI,49442,43.2108,-86.1366,Final,06/10/86,53.36
MID060174240,0502566,OTT/STORY/CORDOVA CHEMICAL CO.,500 AGARD RD,DALTON TOWNSHIP,MUSKEGON,26121,MI,49445,43.3033,-86.2566,Final,09/08/83,53.41
MID060179587,0502568,WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOONS),2700 N 168TH ST,HOLLAND,OTTAWA,26139,MI,49424,42.8242,-86.1893,Deleted from NPL,01/14/13,0
MID062222997,0502576,BUTTERWORTH #2 LANDFILL,1450 BUTTERWORTH ST SW,GRAND RAPIDS,KENT,26081,MI,49504,42.9522,-85.7002,Final,09/08/83,50.31
MID067340711,0502593,"LIQUID DISPOSAL, INC.",3901 HAMLIN ROAD,UTICA,MACOMB,26099,MI,48317,42.6527,-83.0736,Final,09/08/83,63.28
MID069826170,0502600,SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS #9 AND #9A),20001 PLEASANT ST,MACOMB TOWNSHIP,MACOMB,26099,MI,48083,42.682,-82.9073,Final,06/10/86,33.67
MID072569510,0502603,MUSKEGON CHEMICAL CO.,1725 WARNER ST,WHITEHALL,MUSKEGON,26121,MI,49461,43.3891,-86.334,Final,02/21/90,34.19
MID079300125,0502634,SPARTAN CHEMICAL CO.,2539 28TH STREET SW,WYOMING,KENT,26081,MI,49509,42.9158,-85.7277,Final,09/08/83,41.05
MID084566900,0502651,NOVACO INDUSTRIES,9411 SUMMERFIELD ROAD,TEMPERANCE,MONROE,26115,MI,48182,41.7856,-83.6443,Deleted from NPL,07/14/98,38.2
MID095402210,0502686,RASMUSSEN'S DUMP,9040 SPICER RD,BRIGHTON,LIVINGSTON,26093,MI,48116,42.4544,-83.7693,Final,09/08/83,31.8
MID980002273,0502719,CLARE WATER SUPPLY,CITY HALL 202 W 5TH ST,CLARE,CLARE,26035,MI,48617,43.815,-84.7625,Final,09/21/84,38.43
MID980274179,0502729,"CARTER INDUSTRIALS, INC.",4690 HUMBOLDT,DETROIT,WAYNE,26163,MI,48208,42.3452,-83.0916,Deleted from NPL,03/25/97,37.79
MID980410617,0502733,BURROWS SANITATION,ME1/4 SEC10 R16W T3S,HARTFORD,VAN BUREN,26159,MI,49057,42.2233,-86.1502,Deleted from NPL,07/14/15,30.59
MID980410740,0502734,FOREST WASTE PRODUCTS,8359 E FARRAND RD,OTISVILLE,GENESEE,26049,MI,48463,43.1983,-83.5458,Final,09/08/83,38.64
MID980410823,0502735,G&H LANDFILL,3160 23 MILE RD,UTICA,MACOMB,26099,MI,48316,42.6647,-83.0777,Final,09/08/83,49.09
MID980476907,0502742,"PARSONS CHEMICAL WORKS, INC.",BOX 146 RFD,GRAND LEDGE,EATON,26045,MI,48837,42.7547,-84.7677,Final,03/31/89,31.32
MID980477079,0502743,CHEM CENTRAL,2940 STAFFORD AVE SW,WYOMING TOWNSHIP,KENT,26081,MI,49548,42.91,-85.6741,Final,09/08/83,38.2
MID980499842,0502756,ROSE TOWNSHIP DUMP,1065 DEMODE RD,ROSE TOWNSHIP,OAKLAND,26125,MI,48654,42.7208,-83.6319,Final,09/08/83,50.92
MID980499966,0502765,SPRINGFIELD TOWNSHIP DUMP,12955 SHINDLER RD,DAVISBURG,OAKLAND,26125,MI,49405,42.7044,-83.5419,Final,09/08/83,51.97
MID980504450,0502775,ALBION-SHERIDAN TOWNSHIP LANDFILL,13355 29 MILE ROAD,ALBION,CALHOUN,26025,MI,49224,42.2495,-84.7195,Final,10/04/89,33.79
MID980504716,0502793,DUELL & GARDNER LANDFILL,1285 E BARD RD,DALTON TOWNSHIP,MUSKEGON,26121,MI,49445,43.3194,-86.2083,Final,09/08/83,34.68
MID980506281,0502802,GRATIOT COUNTY LANDFILL,585 EAST JACKSON ROAD,ST. LOUIS,GRATIOT,26057,MI,48880,43.395,-84.5952,Final,09/08/83,0
MID980506463,0502812,K&L AVENUE LANDFILL,8606 WEST K L AVE,OSHTEMO TOWNSHIP,KALAMAZOO,26077,MI,49009,42.2833,-85.7188,Final,09/08/83,38.1
MID980506562,0502819,METAMORA LANDFILL,1636 DRYDEN ROAD,METAMORA,LAPEER,26087,MI,48455,42.9469,-83.2744,Final,09/21/84,35.51
MID980608780,0502845,SOUTHWEST OTTAWA COUNTY LANDFILL,2901 N 160TH AVE,PARK TOWNSHIP,OTTAWA,26139,MI,49424,42.8204,-86.1852,Final,09/08/83,39.66
MID980608970,0502860,CLIFF/DOW DUMP,CO RD 550 1/2MI N DEAD RIV,MARQUETTE,MARQUETTE,26103,MI,49855,46.5744,-87.42,Deleted from NPL,11/17/00,34.5
MID980609341,0502874,"STATE DISPOSAL LANDFILL, INC.",EAST BELTLINE & 3 MILE RD NE,GRAND RAPIDS,KENT,26081,MI,49505,43.0133,-85.5905,Final,02/21/90,42.24
MID980609366,0502876,FOLKERTSMA REFUSE,1426 PANNELL ROAD NORTHWEST,GRAND RAPIDS,KENT,26081,MI,49504,43.0016,-85.7033,Deleted from NPL,04/10/96,33.12
MID980609440,0502882,J & L LANDFILL,HAMLIN RD,ROCHESTER HILLS,OAKLAND,26125,MI,48307,42.6556,-83.0959,Final,03/31/89,31.65
MID980678627,0502931,"CANNELTON INDUSTRIES, INC.",ADDRESS UNREPORTED,SAULT STE MARIE,CHIPPEWA,26033,MI,49783,46.4888,-84.393,Final,08/30/90,30.16
MID980701247,0502992,WASH KING LAUNDRY,NW1/4 SEC22 T17N R13W,PLEASANT PLAINS TWP,LAKE,26085,MI,49304,43.8532,-85.853,Final,09/08/83,40.03
MID980701254,0502993,WHITEHALL MUNICIPAL WELLS,718 EAST COLBY,WHITEHALL,MUSKEGON,26121,MI,49461,43.4122,-86.3288,Deleted from NPL,02/11/91,35.45
MID980702989,0502997,"MOTOR WHEEL, INC.",2401 N HIGH ST (REAR),LANSING TOWNSHIP,INGHAM,26065,MI,48906,42.7608,-84.535,Final,06/10/86,48.91
MID980703011,0503000,STURGIS MUNICIPAL WELLS,505 W CHICAGO ROAD,STURGIS,ST. JOSEPH,26149,MI,49091,41.7988,-85.4256,Final,09/21/84,42.24
MID980791461,0503006,AVENUE E GROUND WATER CONTAMINATION,AVENUE E,TRAVERSE CITY,GRAND TRAVERSE,26055,MI,49684,44.7507,-85.5775,Deleted from NPL,03/20/07,0
MID980793806,0503011,VERONA WELL FIELD,TWP 10S RTE 07W SEC 32E 1/2,BATTLE CREEK,CALHOUN,26025,MI,49017,42.3416,-85.1433,Final,09/08/83,46.86
MID980794382,0503012,"AUTO ION CHEMICALS, INC.",74 MILL STREET,KALAMAZOO,KALAMAZOO,26077,MI,49006,42.2938,-85.5672,Final,09/08/83,32.07
MID980794390,0503013,CHARLEVOIX MUNICIPAL WELL,LAKE SHORE DRIVE,CHARLEVOIX,CHARLEVOIX,26029,MI,49720,45.3177,-85.2666,Deleted from NPL,12/02/93,37.94
MID980794408,0503014,HEDBLUM INDUSTRIES,1000 AUSABLE RD,OSCODA,IOSCO,26069,MI,48750,44.4113,-83.3469,Final,09/08/83,37.29
MID980794416,0503015,IONIA CITY LANDFILL,CLEVELAND STREET,IONIA,IONIA,26067,MI,48846,42.9766,-85.0461,Final,09/08/83,31.31
MID980794440,0503017,OSSINEKE GROUND WATER CONTAMINATION,US 23 N OF NICHOLSON ROAD,OSSINEKE,ALPENA,26007,MI,49766,44.9033,-83.4422,Deleted from NPL,01/31/96,33.78
MID980794465,0503019,MASON COUNTY LANDFILL,W1/4 NE1/4 T18N R18W,PERE MARQUETTE TWP,MASON,26105,MI,49431,43.9185,-86.4292,Deleted from NPL,09/09/99,34.18
MID980794473,0503020,SHIAWASSEE RIVER,M59 TO STATE ROAD LIVINGSTON COU,HOWELL,LIVINGSTON,26093,MI,48843,42.6227,-83.9636,Final,09/08/83,31.01
MID980794481,0503021,SPIEGELBERG LANDFILL,SPICER RD,GREEN OAK TOWNSHIP,LIVINGSTON,26093,MI,48116,42.4541,-83.7722,Deleted from NPL,06/13/11,0
MID980794531,0503022,GRATIOT COUNTY GOLF COURSE,EDGEWOOD GOLF COURSE,ST. LOUIS,GRATIOT,26057,MI,48880,43.4164,-84.6234,Deleted from NPL,09/08/83,40.22
MID980794556,0503023,U.S. AVIEX,1056 HUNTLEY RD,HOWARD TOWNSHIP,CASS,26027,MI,49120,41.8309,-86.1968,Final,09/08/83,33.66
MID980794655,0503024,TAR LAKE,NE COR SEC30 T29N R6W,MANCELONA TOWNSHIP,ANTRIM,26009,MI,49659,44.8866,-85.073,Final,09/08/83,48.55
MID980794663,0503025,CEMETERY DUMP,8905 N MILFORD RD,ROSE CENTER,OAKLAND,26125,MI,48442,42.7252,-83.6102,Deleted from NPL,04/19/95,34.16
MID980794747,0503026,PACKAGING CORP. OF AMERICA,EAST LAKE SIDE RD STROMAC TWP,FILER CITY,MANISTEE,26101,MI,49634,44.2263,-86.2733,Final,09/08/83,51.91
MID980901946,0503034,TORCH LAKE,STE RTE 26 N OF QUINCY MILLS,HOUGHTON COUNTY,HOUGHTON,26061,MI,49934,47.1697,-88.3977,Final,06/10/86,46.72
MID980992952,0503169,METAL WORKING SHOP,REYNOLDS ROAD,LAKE ANN,BENZIE,26019,MI,49650,44.73,-85.8575,Deleted from NPL,12/23/92,28.82
MID981089915,0503350,KENT CITY MOBILE HOME PARK,135 SOUTH MAIN STREET,KENT CITY,KENT,26081,MI,49330,43.2166,-85.7533,Deleted from NPL,03/20/95,33.62
MID981092935,0503364,BAY CITY MIDDLEGROUNDS,800 EVERGREEN DRIVE,BAY CITY,BAY,26017,MI,48706,43.572,-83.9072,Proposed for NPL,02/13/95,50
MID985574227,0506252,LOWER ECORSE CREEK DUMP,NOT AVAILABLE,WYANDOTTE,WAYNE,26163,MI,48192,42.2341,-83.1577,Deleted from NPL,07/01/05,0
MID990858003,0503649,"ORGANIC CHEMICALS, INC.",3291 CHICAGO DRIVE SOUTHWEST,GRANDVILLE,KENT,26081,MI,49418,42.9178,-85.7475,Final,09/08/83,32.93
MIN000510063,0510063,TEN-MILE DRAIN,INTERSECTION OF BON BRAE ST & HARPER AVE,ST. CLAIR SHORES,MACOMB,26099,MI,48081,42.4867,-82.8989,Final,09/29/10,48.88
MIN000510362,0510362,DSC MCLOUTH STEEL GIBRALTAR PLANT,28000 WEST JEFFERSON STREET,GIBRALTAR,WAYNE,26163,MI,48173,42.103,-83.2002,Final,03/26/15,0
MIN000510389,0510389,VELSICOL BURN PIT,1270 W MONROE ROAD,ST. LOUIS,GRATIOT,26057,MI,48880,43.4164,-84.6234,Final,03/04/10,29.54
MN3170022914,0504009,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,4800 E RIVER RD,FRIDLEY,ANOKA,27003,MN,55421,45.0588,-93.2736,Final,11/21/89,30.83
MN7213820908,0504010,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),JCT HWY 10 & MN HWY 96S,NEW BRIGHTON,RAMSEY,27123,MN,55112,45.0791,-93.1975,Final,09/08/83,59.16
MN8570024275,0504012,TWIN CITIES AIR FORCE RESERVE BASE (SMALL ARMS RANGE LANDFILL),MINNEAPOLIS ST PAUL IAP,MINNEAPOLIS,HENNEPIN,27053,MN,55450,44.863,-93.2047,Deleted from NPL,12/16/96,33.62
MND000245795,0503678,PINE BEND SANITARY LANDFILL,2495 E 117TH ST,DAKOTA COUNTY,DAKOTA,27037,MN,55075,44.7847,-93.0505,Deleted from NPL,06/23/98,52.11
MND000686071,0503686,KOCH REFINING CO./N-REN CORP.,12555 US HIGHWAY 55,ROSEMOUNT,DAKOTA,27037,MN,55058,44.7684,-93.0406,Deleted from NPL,06/15/95,31.14
MND000686196,0503688,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),WEST CITY LIMITS,BRAINERD/BAXTER,CROW WING,27035,MN,56401,46.3532,-94.2282,Final,09/08/83,46.77
MND000819359,0503695,KOPPERS COKE,1000 N HAMLINE AVENUE,ST. PAUL,RAMSEY,27123,MN,55104,44.9722,-93.1527,Final,09/08/83,55.05
MND000874354,0503697,OLMSTED COUNTY SANITARY LANDFILL,1MI EAST HWY 52 1/2MI NORTH HWY 154,ORONOCO,OLMSTED,27109,MN,55960,44.1308,-92.5006,Deleted from NPL,02/15/95,40.7
MND006154017,0503705,NUTTING TRUCK & CASTER CO.,1201 WEST DIVISION STREET,FARIBAULT,RICE,27131,MN,55021,44.2891,-93.2863,Final,09/21/84,37.87
MND006192694,0503722,MACGILLIS & GIBBS CO./BELL LUMBER & POLE CO.,440 5TH AVE NW,NEW BRIGHTON,RAMSEY,27123,MN,55112,45.055,-93.1947,Final,09/21/84,48.33
MND006252233,0503730,WHITTAKER CORP.,3134 CALIFORNIA STREET,MINNEAPOLIS,HENNEPIN,27053,MN,55418,45.0263,-93.2708,Deleted from NPL,02/11/99,40.03
MND006481543,0503738,FMC CORP. (FRIDLEY PLANT),4800 E RIVER RD,FRIDLEY,ANOKA,27003,MN,55421,45.0565,-93.2762,Final,09/08/83,65.5
MND022949192,0503754,UNION SCRAP IRON & METAL CO.,1608 WASHINGTON AVENUE,MINNEAPOLIS,HENNEPIN,27053,MN,55411,44.9955,-93.2805,Deleted from NPL,09/10/91,42.63
MND038384004,0503760,FREEWAY SANITARY LANDFILL,WEST 113TH STREET & I-HWY 35WEST,BURNSVILLE,DAKOTA,27037,MN,55337,44.795,-93.2933,Final,06/10/86,45.91
MND039045430,0503761,ST. LOUIS RIVER SITE,MORGAN PARK,ST. LOUIS COUNTY,ST. LOUIS,27137,MN,55808,46.6777,-92.2122,Final,09/21/84,32.08
MND044799856,0503767,JOSLYN MANUFACTURING & SUPPLY CO.,49TH & FRANCE AVE,BROOKLYN CENTER,HENNEPIN,27053,MN,55422,45.045,-93.3333,Final,09/21/84,44.3
MND051441731,0503775,GENERAL MILLS/HENKEL CORP.,2010 E HENNEPIN AVE,MINNEAPOLIS,HENNEPIN,27053,MN,55414,44.99,-93.2227,Final,09/21/84,36.28
MND053417515,0503776,"BOISE CASCADE/ONAN CORP./MEDTRONICS, INC.",1400 73RD AVENUE NE,FRIDLEY,ANOKA,27003,MN,55432,45.0958,-93.2333,Deleted from NPL,02/15/95,50.06
MND057597940,0503781,ST. REGIS PAPER CO.,2ND STREET SOUTH & CENTRAL AVENUE,CASS LAKE,CASS,27021,MN,56633,47.3755,-94.6055,Final,09/21/84,52.88
MND059680165,0503786,KURT MANUFACTURING CO.,5280 NORTHEAST MAIN STREET,FRIDLEY,ANOKA,27003,MN,55421,45.0644,-93.2683,Final,06/10/86,31.41
MND097891634,0503817,NL INDUSTRIES/TARACORP/GOLDEN AUTO,3645 HAMPSHIRE AVENUE,ST. LOUIS PARK,HENNEPIN,27053,MN,55426,44.9361,-93.3636,Deleted from NPL,05/21/98,39.97
MND980034516,0503823,WINDOM DUMP,NEAR LAKEVIEW AVE,WINDOM,COTTONWOOD,27033,MN,56101,43.8687,-95.1009,Deleted from NPL,10/06/00,38.17
MND980609119,0503834,WASTE DISPOSAL ENGINEERING,14435 NW CROSSTOWN BLVD,ANDOVER,ANOKA,27003,MN,55304,45.228,-93.3122,Deleted from NPL,06/05/96,50.92
MND980609515,0503840,OAKDALE DUMP,N HADLEY AVE & N GRANADA AVE,OAKDALE,WASHINGTON,27163,MN,55128,45,-92.9666,Final,09/08/83,55.71
MND980609572,0503842,PERHAM ARSENIC SITE,SOUTH CO RD 8,PERHAM,OTTER TAIL,27111,MN,56573,46.5877,-95.5716,Final,09/21/84,37.98
MND980609614,0503845,SOUTH ANDOVER SITE,2052 1/2 BUNKER LAKE RD,ANDOVER,ANOKA,27003,MN,55303,45.2179,-93.318,Final,09/08/83,35.41
MND980609804,0503858,REILLY TAR & CHEMICAL CORP. (ST. LOUIS PARK PLANT),LOUISIANA & WALKER STREET,ST. LOUIS PARK,HENNEPIN,27053,MN,55426,44.9416,-93.3722,Final,09/08/83,0
MND980613780,0503878,UNIVERSITY OF MINNESOTA (ROSEMOUNT RESEARCH CENTER),15325 BABCOCK AVE,ROSEMOUNT,DAKOTA,27037,MN,55068,44.7194,-93.0728,Deleted from NPL,02/06/01,45.91
MND980704738,0503888,WASHINGTON COUNTY LANDFILL,LAKE JANE ROAD & JAMACA AVENUE,LAKE ELMO,WASHINGTON,27163,MN,55042,45.0086,-92.9181,Deleted from NPL,05/16/96,42.24
MND980792287,0503891,MORRIS ARSENIC DUMP,ADJACENT TO HWY 28 & HWY 59,MORRIS,STEVENS,27149,MN,56267,45.6066,-95.8845,Deleted from NPL,03/07/86,38.27
MND980792469,0503892,LEHILLIER/MANKATO,W. SIBLEY PK & LEHILLIER/SOUTH BEND TWP,LEHILLIER,BLUE EARTH,27013,MN,56001,44.1533,-94.0383,Final,09/08/83,42.49
MND980823975,0503894,ARROWHEAD REFINERY CO.,NW CORNER HWY 53 & UGSTAD ROAD,HERMANTOWN,ST. LOUIS,27137,MN,55810,46.8377,-92.2398,Final,09/21/84,43.75
MND980898068,0503896,AGATE LAKE SCRAPYARD,WESTERN SHORE OF AGATE LAKE,FAIRVIEW TOWNSHIP,CASS,27021,MN,56473,46.4535,-94.3758,Deleted from NPL,08/01/97,29.68
MND980904023,0503898,ADRIAN MUNICIPAL WELL FIELD,ADRIAN CITY LIMITS,ADRIAN,NOBLES,27105,MN,56110,43.6382,-95.934,Deleted from NPL,12/30/92,33.62
MND980904049,0503900,KUMMER SANITARY LANDFILL,ANNE ST,BEMIDJI,BELTRAMI,27007,MN,56601,47.5065,-94.8927,Deleted from NPL,04/26/96,35.57
MND980904056,0503901,OAK GROVE SANITARY LANDFILL,2536 VIKING BLVD NORTHWEST,OAK GROVE TOWNSHIP,ANOKA,27003,MN,55011,45.317,-93.3317,Deleted from NPL,10/17/96,43.4
MND980904064,0503902,RITARI POST & POLE,RTE 1,SEBEKA,WADENA,27159,MN,56477,46.6608,-95.0298,Final,07/22/87,29.81
MND980904072,0503903,LONG PRAIRIE GROUND WATER CONTAMINATION,LONG PRAIRIE CITY LIMITS,LONG PRAIRIE,TODD,27153,MN,56347,45.9785,-94.8566,Final,06/10/86,31.94
MND981002249,0503924,WAITE PARK WELLS,253 N 5TH AVE,WAITE PARK,STEARNS,27145,MN,56387,45.5616,-94.215,Final,06/10/86,31.94
MND981002256,0503925,ST. AUGUSTA SANITARY LANDFILL/ENGEN DUMP,"EAST OF I-94, WEST OF RAILROAD",ST. AUGUSTA TOWNSHIP,STEARNS,27145,MN,56301,45.4816,-94.135,Deleted from NPL,11/14/96,33.85
MND981088180,0503926,EAST BETHEL DEMOLITION LANDFILL,HWY 65 AT 22 1ST AVE,EAST BETHEL TOWNSHIP,ANOKA,27003,MN,55011,45.3653,-93.2246,Deleted from NPL,05/07/96,28.75
